timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore,symbol
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.739278,1652313599999,6300295994.55313893,3559270,99622.11747500,3036296142.09820864,0,BTC
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.263138,1652399999999,5795451310.94557822,3951233,101465.27825700,2877462252.21222825,0,BTC
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.36957,1652486399999,2956855804.85611210,2051900,48827.72764000,1475641181.96274990,0,BTC
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.87863,1652572799999,1501483453.50089050,1204626,25908.17135000,761545954.19045650,0,BTC
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.66912,1652659199999,1401499926.23041760,1016769,24163.36200000,732332763.60944860,0,BTC
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.19658,1652745599999,2185567735.68206220,1561954,36284.05379000,1085179422.72193680,0,BTC
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13307,1652831999999,1715109131.08020630,1175382,28600.36238000,865031716.54042880,0,BTC
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.15799,1652918399999,1762843836.12693780,1379212,29501.76769000,870623227.20705700,0,BTC
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36415,1653004799999,2014360135.78527210,1860780,35339.65787000,1049163442.90203710,0,BTC
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25325,1653091199999,1800589029.27087810,1694004,30890.40127000,919467696.61815910,0,BTC
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.13124,1653177599999,616194663.97921110,643486,10558.92886000,310046148.80258760,0,BTC
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.98748,1653263999999,1082530816.01624980,862880,18538.10071000,555044195.79738030,0,BTC
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.49932,1653350399999,1914305818.07451870,1328317,30476.66811000,913813980.95331840,0,BTC
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96036,1653436799999,1740257602.30676980,946421,29480.07674000,863516681.51292810,0,BTC
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.38659,1653523199999,1771708175.07189140,985440,28846.96589000,858587338.50383790,0,BTC
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65463,1653609599999,2759055410.39775190,1431112,45206.85416000,1319426335.71623620,0,BTC
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.5201,1653695999999,2626515958.50348980,1321406,43590.05398000,1258912486.70486010,0,BTC
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.35127,1653782399999,994674257.56792310,684423,17561.21465000,506633343.68004640,0,BTC
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.34764,1653868799999,804777532.64976050,635311,13735.42581000,401056725.56553910,0,BTC
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.9476,1653955199999,2980527582.46749530,1380410,45024.45633000,1384940691.96695780,0,BTC
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.11632,1654041599999,1981259117.01154660,1161340,30046.95511000,953574564.32611060,0,BTC
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63382,1654127999999,3171191028.24973600,1404611,47614.81205000,1460767260.69629420,0,BTC
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.42928,1654214399999,1711652906.19189590,1086183,28555.06607000,858193492.40476920,0,BTC
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.44727,1654300799999,1615616950.71438090,993769,26583.25141000,794354787.34209400,0,BTC
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.90113,1654387199999,760874329.46631560,618037,12971.72460000,385358236.91577990,0,BTC
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.9281,1654473599999,691201528.16002580,604680,11753.51303000,351150600.78443810,0,BTC
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92456,1654559999999,2149499896.93493760,1124745,34225.53913000,1068381827.98894340,0,BTC
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,1654646399999,3347397952.73059020,1743957,54831.53114000,1661147413.25824640,0,BTC
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,1654732799999,2087270428.34703920,1236327,32668.41005000,995180478.27453850,0,BTC
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,1654819199999,1399839073.77450800,841562,23082.29251000,697948605.98846330,0,BTC
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,1654905599999,2255866294.49488670,1258608,35502.20972000,1050877735.84477560,0,BTC
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.39895,1654991999999,1892007188.07560010,1084163,31848.33080000,914365117.83400940,0,BTC
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.598809,1655078399999,2551767136.32958524,1451271,43538.78641000,1201389150.89004560,0,BTC
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,1655164799999,6192246037.40487339,3261484,121398.55613300,2953984191.51803855,0,BTC
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,1655251199999,4136108699.02542765,2583151,92764.74286400,2051107738.63037860,0,BTC
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,1655337599999,4249276481.25669716,2847831,98340.10221700,2083014439.19529060,0,BTC
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,1655423999999,2130037160.06261080,1690477,48048.86237000,1027305936.81915560,0,BTC
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33663,1655510399999,1796575392.55072060,1352992,43066.94445000,892584106.65741690,0,BTC
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.655524,1655596799999,3726639821.69615086,2467372,96560.04464900,1833514054.88934140,0,BTC
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.87595,1655683199999,2487561781.53598690,1950660,65871.82216000,1277952917.40811940,0,BTC
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.94154,1655769599999,2220396381.74265240,1639448,54047.82476000,1100883996.50035330,0,BTC
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,1655855999999,2198596137.34328390,1515321,52193.33566000,1099446297.12286310,0,BTC
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,1655942399999,1872204589.23758170,1394981,44907.30453000,912710764.73022530,0,BTC
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,1656028799999,1710694866.45724490,1207858,42716.83721000,879244263.28301580,0,BTC
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622,1656115199999,1635129191.17025090,1309709,38582.36962000,815027131.32055680,0,BTC
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.67794,1656201599999,1093873137.97475200,874540,25240.18142000,536863288.46274870,0,BTC
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.10464,1656287999999,1139258367.16291490,885306,26051.16372000,557192553.72203980,0,BTC
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,1656374399999,1354369225.84046490,1002214,31992.46040000,672191483.81067960,0,BTC
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,1656460799999,1321862977.93154860,1064497,30490.78532000,631852171.75962620,0,BTC
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,1656547199999,1556549790.00892410,1210636,37814.12159000,761473366.39085880,0,BTC
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,1656633599999,1808994369.03144390,1438163,45447.98482000,876020577.34959570,0,BTC
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,1656719999999,2197016369.96952880,1668363,56417.61783000,1108492421.95652620,0,BTC
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.3021,1656806399999,888415536.87306640,833508,23693.90779000,455851305.37637550,0,BTC
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.46631,1656892799999,980255891.39525530,880786,25361.96292000,486752875.43699910,0,BTC
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.04601,1656979199999,1470987695.52158190,1282843,38543.72441000,758241531.98802060,0,BTC
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,1657065599999,1919950110.16743050,1612273,48358.47507000,967109793.38447560,0,BTC
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,1657151999999,1665481948.00963180,1472221,41580.73433000,840150579.64268600,0,BTC
